Date,Time,Lat,Lon,Alt (m),Gx (°/s),Gy (°/s),Gz (°/s),Ax (m/s²),Ay (m/s²),Az (m/s²),Mx (µT),My (µT),Mz (µT),|M| (µT)
2025-05-02,20:03:58,15.371524,75.11880966666666,529.5,-11.49728244274809,-0.013541984732824435,-26.269358778625953,0.9593346533203125,-2.045624501953125,5.419771127929688,-30.018638959390863,-8.720033907043147,-4.610787793464466,31.597737899897236
2025-05-02,20:03:59,15.371531,75.11882183333333,529.4,-47.37514503816794,-4.830335877862596,8.723007633587786,1.2203917822265624,-1.961798818359375,8.595567026367188,-26.649498334390863,-8.720033907043147,-7.516061230964466,29.02974214908377
2025-05-02,20:04:00,15.371533833333334,75.11883583333334,529.3,-5.726290076335878,-13.21964885496183,-15.01745038167939,-0.12081915527343758,-2.172560537109375,12.142590952148439,-16.273521771890863,-7.596987032043147,-11.056100293464466,21.08978607109097
2025-05-02,20:04:01,15.371533333333334,75.11884933333333,529.1,-9.711022900763359,-5.670030534351145,-42.83424427480916,0.7629430517578125,-2.632404287109375,9.163186655273439,-3.7002795843908642,-4.032533907043147,-8.272897168464466,9.919386385966618
2025-05-02,20:04:02,15.371534333333333,75.11886316666667,528.9,-6.5201832061068705,-22.120412213740458,-29.38386259541985,0.9593346533203125,-0.8481147363281251,8.042317514648438,6.675696978109135,5.757505155456853,-5.538522168464466,10.41100492600114
2025-05-02,20:04:03,15.3715385,75.118877,529.0,-18.09270229007634,-15.372320610687021,-14.826610687022901,-0.3746912255859376,-2.256386220703125,6.818462534179688,8.677650103109135,10.469419217956853,-5.221139355964466,14.56607861600765
2025-05-02,20:04:04,15.371542,75.118891,529.1,4.166839694656488,-17.189114503816793,-41.70447328244275,0.6240319189453125,0.002117197265625035,5.8221344091796885,8.799720415609135,11.958677030456853,-3.145944043464466,15.177022093819133
2025-05-02,20:04:05,15.371543,75.11890483333333,529.1,7.762259541984733,-38.441022900763365,-31.208290076335878,1.4790538916015625,0.9768901464843751,7.371712045898438,7.994056353109135,11.714536405456853,-2.218209668464466,14.354642256243368
2025-05-02,20:04:06,15.371546833333333,75.11891866666667,529.3,24.716458015267175,-26.631862595419847,-1.3991297709923665,3.064556821289063,0.588896982421875,8.008787241210939,7.066321978109135,12.544614530456855,-4.488717480964466,15.08140724998743
2025-05-02,20:04:07,15.371553166666667,75.11893283333333,529.6,4.746992366412214,-23.295984732824426,-36.238824427480914,1.6874205908203126,-0.18469432617187498,7.596843881835938,7.408118853109135,15.840512967956855,-4.195748730964466,17.98350309153337
2025-05-02,20:04:08,15.371559666666666,75.11894666666667,530.0,29.899664122137402,-31.021175572519084,-18.84951145038168,1.7425060400390626,0.907434580078125,6.851992807617188,9.629798540609135,20.845395780456855,-4.244576855964466,23.351230756917193
2025-05-02,20:04:09,15.3715645,75.118959,530.4,26.029435114503816,-20.792167938931296,-3.536534351145038,2.4394567236328126,2.2438554785156253,7.845925913085939,11.582923540609135,17.744809842956855,-3.829537793464466,21.53387456594536
2025-05-02,20:04:10,15.371570333333333,75.1189735,531.2,34.46454961832061,22.368137404580153,-30.84187786259542,0.7365978369140624,1.063110849609375,9.40029358886719,11.241126665609135,17.280942655456855,-6.783639355964466,21.70280329094025
2025-05-02,20:04:11,15.3715745,75.11898733333334,531.6,41.46454961832061,-12.990641221374045,11.593236641221374,2.2071398291015627,-0.218224599609375,8.746453256835938,11.314368853109135,16.133481717956855,-6.002389355964466,20.59934107850175
2025-05-02,20:04:12,15.371576833333334,75.11900183333333,532.1,41.47218320610687,43.994091603053434,-17.03271755725191,1.9029723486328125,0.648772470703125,10.207415170898438,11.827064165609135,20.845395780456855,-4.439889355964466,24.374630038516088
2025-05-02,20:04:13,15.371578,75.119015,532.2,-0.6117862595419847,22.971190839694657,35.761175572519086,0.2719640478515625,-0.692438466796875,9.651770639648438,10.874915728109135,15.962583280456855,-6.051217480964466,20.240679091397258
2025-05-02,20:04:14,15.371574833333334,75.11902916666666,532.7,45.380580152671754,3.3223358778625953,40.05888549618321,-1.2464783349609376,-1.8324677636718751,12.350957651367189,10.020423540609135,11.665708280456853,-4.488717480964466,16.020181716879158
2025-05-02,20:04:15,15.371562833333334,75.11904066666666,532.9,34.2202748091603,12.566610687022902,14.410030534351145,-0.9782361474609376,-2.198905751953125,10.588223276367188,10.435462603109135,13.862973905456855,-3.707467480964466,17.74334355093977
2025-05-02,20:04:16,15.371548166666667,75.11904516666667,532.6,20.78516030534351,2.9024885496183206,9.494,-0.8321399560546876,-0.654118154296875,11.893508920898439,9.971595415609135,12.251645780456853,-2.218209668464466,15.951676827081615
2025-05-02,20:04:17,15.371533833333334,75.119048,532.4,19.426381679389312,27.6429465648855,11.32606106870229,0.10670770019531244,2.8330302832031253,13.71851380371094,10.362220415609135,14.351255155456855,-1.2904752934644659,17.748224219953272
2025-05-02,20:04:18,15.37152,75.119051,532.1,-32.993465648854965,16.894854961832063,12.776442748091602,-1.1913928857421876,-2.153400380859375,10.075689096679689,9.629798540609135,13.350278592956855,-3.097115918464466,16.749778668826817
2025-05-02,20:04:19,15.371507166666667,75.119055,532.3,-20.482015267175573,-12.944839694656487,-19.67393893129771,0.40369012207031246,0.514651376953125,9.876902475585938,10.142493853109135,14.351255155456855,-1.2416471684644659,17.617332198387455
2025-05-02,20:04:20,15.371495333333334,75.1190575,532.5,-38.07743511450382,-37.99064122137405,29.669572519083967,0.15460809082031243,-3.257504384765625,6.090376596679688,4.991126665609135,8.418637967956853,-8.590279980964466,13.022201072746425
2025-05-02,20:04:21,15.371483166666666,75.11905816666666,532.4,-2.711022900763359,15.9253893129771,7.478732824427481,1.1006408056640624,-1.030136220703125,8.039922495117189,6.285071978109135,8.613950467956853,-5.807076855964466,12.141845578226768
2025-05-02,20:04:22,15.371470166666667,75.11906083333334,532.3,19.77752671755725,7.368137404580152,-6.1395877862595425,1.6059899267578126,0.21048389648437504,8.945239877929689,6.358314165609135,9.859067655456853,-6.734811230964466,13.527270840054411
2025-05-02,20:04:23,15.371457,75.11906266666666,532.5,-39.39804580152672,-35.84560305343512,33.028351145038165,1.9867980322265626,1.307402841796875,8.327324838867188,7.261634478109135,9.859067655456853,-4.684029980964466,13.110022394760154
2025-05-02,20:04:24,15.371440833333333,75.11906366666666,532.6,17.716458015267175,3.8032519083969465,45.65430534351145,0.44201043457031247,-0.30684032226562497,10.468472299804688,6.797767290609135,10.152036405456853,-6.612740918464466,13.892509700184881
2025-05-02,20:04:25,15.371425166666667,75.11906333333333,532.8,31.81569465648855,-24.257816793893127,16.738274809160306,1.7928014501953125,-0.723573720703125,8.020762338867188,6.895423540609135,12.251645780456853,-6.417428418464466,15.454225235846932
2025-05-02,20:04:26,15.371406333333333,75.11905866666666,532.3,-6.222473282442748,-14.021175572519082,28.058885496183205,0.5952916845703125,0.33981495117187505,7.893826303710938,8.164954790609135,14.815122342956855,-7.589303418464466,18.540546463008766
2025-05-02,20:04:27,15.371390666666667,75.11905766666666,531.9,-7.756824427480916,-17.61659541984733,13.494,0.7844982275390625,-0.9487055566406251,7.316626596679688,9.214759478109135,20.796567655456855,-7.711373730964466,24.018207745500185
2025-05-02,20:04:28,15.371377333333333,75.1190595,531.8,-14.382778625954199,-25.784534351145037,-2.925847328244275,0.9425695166015625,0.014092294921875036,6.205337534179688,10.484290728109135,30.977231717956855,-1.8519987309644659,32.75574966748589
2025-05-02,20:04:29,15.3713635,75.11906133333333,532.1,-48.52018320610687,-37.64712977099237,-28.834244274809162,0.9928649267578125,-1.3750190332031251,6.713081674804688,7.383704790609135,38.618833280456855,-2.218209668464466,39.380881586270455
2025-05-02,20:04:30,15.371350333333334,75.11906583333334,532.4,-46.253007633587785,9.375770992366412,-30.902946564885497,1.2467369970703126,0.6607475683593751,7.448352670898438,-1.8448108343908642,49.263364530456855,1.3706575190355341,49.316945504662485
2025-05-02,20:04:31,15.371338166666666,75.11907,532.6,-38.59651908396947,-11.227282442748091,25.730641221374047,0.07557244628906244,-0.42659129882812497,10.751084604492188,-0.9903186468908642,50.313169217956855,2.981985644035534,50.411188898481406
2025-05-02,20:04:32,15.371325166666667,75.1190715,533.1,7.105770992366412,-20.715832061068703,-37.29989312977099,2.1185241064453124,-1.650446279296875,8.593172006835939,0.6210094781091358,46.553403592956855,-1.6078581059644659,46.585300756242255
2025-05-02,20:04:33,15.371312333333334,75.1190715,533.6,30.62485496183206,0.47500763358778625,-10.34569465648855,0.3701598486328125,-2.941361806640625,10.209810190429689,-1.3321155218908642,49.385434842956855,0.6382356440355341,49.40752018801305
2025-05-02,20:04:34,15.371300833333333,75.11907516666666,534.6,25.76225954198473,21.352870229007635,-9.131954198473283,1.5868297705078125,-0.821769521484375,12.061160288085938,-0.9903186468908642,48.750669217956855,1.1753450190355341,48.77489022165808
2025-05-02,20:04:35,15.371289666666666,75.11907966666666,535.0,-15.978198473282445,-9.181480916030534,25.1733893129771,3.277713559570313,-0.587057607421875,14.551980600585939,2.2079235406091358,46.431333280456855,-0.21625654346446588,46.48430276399365
2025-05-02,20:04:36,15.371278833333333,75.11908433333333,535.5,9.876763358778627,17.26890076335878,8.784076335877861,-2.0488098779296875,-5.4058369042968755,13.29220032714844,9.043861040609135,37.495786405456855,-1.8519987309644659,38.61548031534743
2025-05-02,20:04:37,15.3712675,75.11908866666667,535.8,-63.932396946564886,9.833786259541986,-21.246458015267176,2.3221007666015625,-1.8971332910156251,9.445798959960939,11.314368853109135,26.094419217956855,-5.636178418464466,28.994829953483894
2025-05-02,20:04:38,15.3712545,75.11909333333334,536.2,-34.176671755725195,-1.4333893129770992,-22.4678320610687,0.27675408691406245,-2.421642568359375,10.183464975585938,7.774329790609135,38.423520780456855,-2.096139355964466,39.25813231750812
2025-05-02,20:04:39,15.371240833333333,75.119101,536.4,-26.09270229007634,13.08569465648855,-16.147221374045802,-1.2752185693359377,-2.436012685546875,8.334509897460938,3.8924938531091358,43.184262967956855,-0.4359831059644659,43.36152854490751
2025-05-02,20:04:40,15.371227333333334,75.11910783333333,536.2,-6.291175572519084,14.09332824427481,-2.773175572519084,1.1653063330078124,-2.0647846582031253,8.605147104492188,3.9901501031091358,41.426450467956855,-1.9008268559644659,41.661555887361914
2025-05-02,20:04:41,15.371215166666667,75.11911583333334,536.6,-2.069801526717557,44.50554198473282,-9.215923664122139,-0.9015955224609377,-2.036044423828125,7.766890268554689,0.9872204156091358,45.503598905456855,1.1265168940355341,45.528245714174375
2025-05-02,20:04:42,15.371209166666667,75.11911666666667,537.1,-39.314076335877864,-13.555526717557251,-20.941114503816795,0.9377794775390624,-1.109171865234375,7.685459604492189,0.42569697810913576,44.136411405456855,-1.7787565434644659,44.17429121683597
2025-05-02,20:04:43,15.371204666666667,75.11911166666667,536.9,31.10577099236641,17.6047786259542,-21.53653435114504,1.6395202001953124,-0.965470693359375,7.151370249023438,-0.9903186468908642,45.064145780456855,-1.9740690434644659,45.11823261756839
2025-05-02,20:04:44,15.371197333333333,75.119105,537.1,-7.398045801526718,-0.44102290076335876,-16.925847328244274,1.6682604345703125,-0.706808583984375,6.830437631835938,-1.3321155218908642,45.259458280456855,-1.5346159184644659,45.30505646858066
2025-05-02,20:04:45,15.371191333333334,75.11909383333334,537.1,20.96836641221374,-0.30361832061068705,-34.49836641221374,0.44440545410156246,-0.033808095703124964,10.233760385742189,1.4022594781091358,43.550473905456855,1.9810090815355341,43.61805252432703
2025-05-02,20:04:46,15.371187,75.11907983333333,537.7,-5.901862595419847,14.406305343511452,-24.086152671755727,0.8563488134765624,-1.501955068359375,7.721384897460938,-4.286217084390865,46.944028592956855,2.273977831535534,47.19411459715279
2025-05-02,20:04:47,15.371182,75.11906566666667,538.3,21.510351145038165,-16.662396946564886,33.66193893129771,0.7940783056640625,-0.850509755859375,11.440850229492188,-8.168053021890865,46.553403592956855,3.958548144035534,47.430017706783495
2025-05-02,20:04:48,15.3711755,75.11905566666667,538.8,-20.169038167938933,-15.05934351145038,48.577969465648856,-0.25015020996093756,-3.592807119140625,4.713240366210938,-3.8223498968908642,45.064145780456855,-0.5580534184644659,45.229404343572654
2025-05-02,20:04:49,15.371170333333334,75.11904833333334,539.4,-9.352244274809161,44.38340458015267,11.98254961832061,1.3425377783203125,-2.519838369140625,11.986914682617188,-1.7227405218908642,45.259458280456855,-0.9242643559644659,45.30166292031547
2025-05-02,20:04:50,15.371166833333334,75.11904,539.8,-28.53545038167939,-13.692931297709922,18.577969465648856,2.1999547705078126,0.5673418066406251,5.417376108398439,-2.7969592718908642,48.384458280456855,1.1265168940355341,48.47832324425458
2025-05-02,20:04:51,15.3711615,75.1190305,540.2,-10.871328244274808,-7.616595419847329,26.730641221374047,0.8300035986328125,-1.262453115234375,7.031619272460938,-1.7715686468908642,50.703794217956855,2.493704394035534,50.79598178175508
2025-05-02,20:04:52,15.371156833333334,75.11902166666667,540.5,51.76989312977099,13.810885496183207,19.18865648854962,2.494542172851563,-2.306681630859375,8.873389291992188,2.5497204156091358,44.697934842956855,-2.706490918464466,44.85233044686442
2025-05-02,20:04:54,15.371152666666667,75.11900966666667,540.7,63.746992366412215,-13.21964885496183,8.547435114503816,1.8239367041015626,-2.7066498925781253,11.064832163085939,4.820228228109135,42.500669217956855,-0.5092252934644659,42.7761708728674
2025-05-02,20:04:55,15.371149333333333,75.11899533333333,540.0,49.815694656488546,-5.998274809160305,-45.33042748091603,3.090902036132813,-1.779777333984375,10.243340463867188,3.2577282281091358,43.794614530456855,-1.9740690434644659,43.95995909538459
2025-05-02,20:04:56,15.371145666666667,75.118982,539.5,4.227908396946565,36.71164885496183,-11.475465648854962,0.7342028173828125,-0.508021962890625,12.817986459960938,0.9383922906091358,46.358091092956855,0.3208528315355341,46.36869780804141
2025-05-02,20:04:57,15.371142166666667,75.11896866666666,539.1,60.90729770992366,3.7727175572519083,2.761175572519084,0.46596062988281245,-1.094801748046875,12.88744202636719,-0.03817020939086424,47.798520780456855,1.0044465815355341,47.80908866209237
2025-05-02,20:04:58,15.371137,75.11895816666667,538.6,-5.146137404580153,-11.273083969465649,45.761175572519086,0.43722039550781244,-2.2539912011718752,9.881692514648439,5.503821978109135,41.450864530456855,-3.634225293464466,41.972298247447206
2025-05-02,20:04:59,15.3711345,75.11894683333334,538.3,-53.97056488549619,-8.975374045801527,75.47109923664122,-0.7363391748046876,-0.852904775390625,8.293794565429689,12.217689165609135,19.063169217956855,-4.732858105964466,23.131716214563376
2025-05-02,20:05:00,15.371131333333333,75.11893383333333,537.9,31.861496183206103,-1.5936946564885497,3.6008702290076338,1.8718370947265626,-0.15355907226562499,9.187136850585938,11.582923540609135,14.058286405456855,-4.122506543464466,18.67604333381023
